catalogue,source_file,ws,Technology,cat,par,unit,est,year,val,note,note_text,ref,ref_text
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,150 Underground Storage of Gas,Natural gas storage underground ,Technology-specific data,"Connections, transformer, regulation, and instruments [M€]",M€,ctrl,2050,13.478085195922317,A,"Process equipment; injection 200,000 Nm3/hour (approx. 2200 MW), withdrawal 600,000 nM3/hour (approx. 6600 MW)",,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,150 Underground Storage of Gas,Natural gas storage underground ,Technology-specific data,Total investment cost [M€],M€,ctrl,2020,67.09091297525777,A,"Process equipment; injection 200,000 Nm3/hour (approx. 2200 MW), withdrawal 600,000 nM3/hour (approx. 6600 MW)",,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,150 Underground Storage of Gas,Natural gas storage underground ,Technology-specific data,Total investment cost [M€],M€,ctrl,2030,67.09091297525777,A,"Process equipment; injection 200,000 Nm3/hour (approx. 2200 MW), withdrawal 600,000 nM3/hour (approx. 6600 MW)",,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,150 Underground Storage of Gas,Natural gas storage underground ,Technology-specific data,Total investment cost [M€],M€,ctrl,2040,67.09091297525777,A,"Process equipment; injection 200,000 Nm3/hour (approx. 2200 MW), withdrawal 600,000 nM3/hour (approx. 6600 MW)",,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,150 Underground Storage of Gas,Natural gas storage underground ,Technology-specific data,Total investment cost [M€],M€,ctrl,2050,67.09091297525777,A,"Process equipment; injection 200,000 Nm3/hour (approx. 2200 MW), withdrawal 600,000 nM3/hour (approx. 6600 MW)",,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,150 Underground Storage of Gas,Natural gas storage underground ,Technology-specific data,Construction and equipment [M€],M€,ctrl,2020,23.511770841775597,B,"Establishment of one cavern, 100 million Nm3 (approx. 1.1 TWh)",,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,150 Underground Storage of Gas,Natural gas storage underground ,Technology-specific data,Construction and equipment [M€],M€,ctrl,2030,23.511770841775597,B,"Establishment of one cavern, 100 million Nm3 (approx. 1.1 TWh)",,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,150 Underground Storage of Gas,Natural gas storage underground ,Technology-specific data,Construction and equipment [M€],M€,ctrl,2040,23.511770841775597,B,"Establishment of one cavern, 100 million Nm3 (approx. 1.1 TWh)",,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,150 Underground Storage of Gas,Natural gas storage underground ,Technology-specific data,Construction and equipment [M€],M€,ctrl,2050,23.511770841775597,B,"Establishment of one cavern, 100 million Nm3 (approx. 1.1 TWh)",,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,150 Underground Storage of Gas,Natural gas storage underground ,Technology-specific data,Cushion gas for one cavern (40% of total) [M€],M€,ctrl,2020,14.975650217691465,B,"Establishment of one cavern, 100 million Nm3 (approx. 1.1 TWh)",,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,150 Underground Storage of Gas,Natural gas storage underground ,Technology-specific data,Cushion gas for one cavern (40% of total) [M€],M€,ctrl,2030,14.975650217691465,B,"Establishment of one cavern, 100 million Nm3 (approx. 1.1 TWh)",,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,150 Underground Storage of Gas,Natural gas storage underground ,Technology-specific data,Cushion gas for one cavern (40% of total) [M€],M€,ctrl,2040,14.975650217691465,B,"Establishment of one cavern, 100 million Nm3 (approx. 1.1 TWh)",,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,150 Underground Storage of Gas,Natural gas storage underground ,Technology-specific data,Cushion gas for one cavern (40% of total) [M€],M€,ctrl,2050,14.975650217691465,B,"Establishment of one cavern, 100 million Nm3 (approx. 1.1 TWh)",,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,150 Underground Storage of Gas,Natural gas storage underground ,Technology-specific data,Total cost [M€],M€,ctrl,2020,38.48742105946707,B,"Establishment of one cavern, 100 million Nm3 (approx. 1.1 TWh)",,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,150 Underground Storage of Gas,Natural gas storage underground ,Technology-specific data,Total cost [M€],M€,ctrl,2030,38.48742105946707,B,"Establishment of one cavern, 100 million Nm3 (approx. 1.1 TWh)",,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,150 Underground Storage of Gas,Natural gas storage underground ,Technology-specific data,Total cost [M€],M€,ctrl,2040,38.48742105946707,B,"Establishment of one cavern, 100 million Nm3 (approx. 1.1 TWh)",,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,150 Underground Storage of Gas,Natural gas storage underground ,Technology-specific data,Total cost [M€],M€,ctrl,2050,38.48742105946707,B,"Establishment of one cavern, 100 million Nm3 (approx. 1.1 TWh)",,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,151a Hydrogen Storage - Tanks,Pressurized hydrogen gas storage system (Compressor & Type I tanks @ 200bar) ,Energy/technical data,Form of energy stored,,ctrl,2019,Chemical,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,151a Hydrogen Storage - Tanks,Pressurized hydrogen gas storage system (Compressor & Type I tanks @ 200bar) ,Energy/technical data,Form of energy stored,,ctrl,2020,Chemical,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,151a Hydrogen Storage - Tanks,Pressurized hydrogen gas storage system (Compressor & Type I tanks @ 200bar) ,Energy/technical data,Form of energy stored,,ctrl,2030,Chemical,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,151a Hydrogen Storage - Tanks,Pressurized hydrogen gas storage system (Compressor & Type I tanks @ 200bar) ,Energy/technical data,Form of energy stored,,ctrl,2040,Chemical,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,151a Hydrogen Storage - Tanks,Pressurized hydrogen gas storage system (Compressor & Type I tanks @ 200bar) ,Energy/technical data,Form of energy stored,,ctrl,2050,Chemical,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,151a Hydrogen Storage - Tanks,Pressurized hydrogen gas storage system (Compressor & Type I tanks @ 200bar) ,Energy/technical data,Form of energy stored,,Lower,2020,Chemical,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,151a Hydrogen Storage - Tanks,Pressurized hydrogen gas storage system (Compressor & Type I tanks @ 200bar) ,Energy/technical data,Form of energy stored,,Upper,2020,Chemical,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,151a Hydrogen Storage - Tanks,Pressurized hydrogen gas storage system (Compressor & Type I tanks @ 200bar) ,Energy/technical data,Form of energy stored,,Lower,2050,Chemical,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,151a Hydrogen Storage - Tanks,Pressurized hydrogen gas storage system (Compressor & Type I tanks @ 200bar) ,Energy/technical data,Form of energy stored,,Upper,2050,Chemical,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,151a Hydrogen Storage - Tanks,Pressurized hydrogen gas storage system (Compressor & Type I tanks @ 200bar) ,Energy/technical data,Application,,ctrl,2019,Local,L,Stationary short-medium term storage after production from an electrolyzer,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,151a Hydrogen Storage - Tanks,Pressurized hydrogen gas storage system (Compressor & Type I tanks @ 200bar) ,Energy/technical data,Application,,ctrl,2020,Local,L,Stationary short-medium term storage after production from an electrolyzer,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,151a Hydrogen Storage - Tanks,Pressurized hydrogen gas storage system (Compressor & Type I tanks @ 200bar) ,Energy/technical data,Application,,ctrl,2030,Local,L,Stationary short-medium term storage after production from an electrolyzer,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,151a Hydrogen Storage - Tanks,Pressurized hydrogen gas storage system (Compressor & Type I tanks @ 200bar) ,Energy/technical data,Application,,ctrl,2040,Local,L,Stationary short-medium term storage after production from an electrolyzer,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,151a Hydrogen Storage - Tanks,Pressurized hydrogen gas storage system (Compressor & Type I tanks @ 200bar) ,Energy/technical data,Application,,ctrl,2050,Local,L,Stationary short-medium term storage after production from an electrolyzer,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,151a Hydrogen Storage - Tanks,Pressurized hydrogen gas storage system (Compressor & Type I tanks @ 200bar) ,Energy/technical data,Application,,Lower,2020,Local,L,Stationary short-medium term storage after production from an electrolyzer,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,151a Hydrogen Storage - Tanks,Pressurized hydrogen gas storage system (Compressor & Type I tanks @ 200bar) ,Energy/technical data,Application,,Upper,2020,Local,L,Stationary short-medium term storage after production from an electrolyzer,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,151a Hydrogen Storage - Tanks,Pressurized hydrogen gas storage system (Compressor & Type I tanks @ 200bar) ,Energy/technical data,Application,,Lower,2050,Local,L,Stationary short-medium term storage after production from an electrolyzer,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,151a Hydrogen Storage - Tanks,Pressurized hydrogen gas storage system (Compressor & Type I tanks @ 200bar) ,Energy/technical data,Application,,Upper,2050,Local,L,Stationary short-medium term storage after production from an electrolyzer,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,151a Hydrogen Storage - Tanks,Pressurized hydrogen gas storage system (Compressor & Type I tanks @ 200bar) ,Energy/technical data,Energy storage capacity for one unit [MWh],MWh,ctrl,2019,16.7,,,1,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,151a Hydrogen Storage - Tanks,Pressurized hydrogen gas storage system (Compressor & Type I tanks @ 200bar) ,Energy/technical data,Energy storage capacity for one unit [MWh],MWh,ctrl,2020,16.7,,,1,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,151a Hydrogen Storage - Tanks,Pressurized hydrogen gas storage system (Compressor & Type I tanks @ 200bar) ,Energy/technical data,Energy storage capacity for one unit [MWh],MWh,ctrl,2030,16.7,,,1,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,151a Hydrogen Storage - Tanks,Pressurized hydrogen gas storage system (Compressor & Type I tanks @ 200bar) ,Energy/technical data,Energy storage capacity for one unit [MWh],MWh,ctrl,2040,16.7,,,1,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,151a Hydrogen Storage - Tanks,Pressurized hydrogen gas storage system (Compressor & Type I tanks @ 200bar) ,Energy/technical data,Energy storage capacity for one unit [MWh],MWh,ctrl,2050,16.7,,,1,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,151a Hydrogen Storage - Tanks,Pressurized hydrogen gas storage system (Compressor & Type I tanks @ 200bar) ,Energy/technical data,Energy storage capacity for one unit [MWh],MWh,Lower,2020,16.7,,,1,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,151a Hydrogen Storage - Tanks,Pressurized hydrogen gas storage system (Compressor & Type I tanks @ 200bar) ,Energy/technical data,Energy storage capacity for one unit [MWh],MWh,Upper,2020,16.7,,,1,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,151a Hydrogen Storage - Tanks,Pressurized hydrogen gas storage system (Compressor & Type I tanks @ 200bar) ,Energy/technical data,Energy storage capacity for one unit [MWh],MWh,Lower,2050,16.7,,,1,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,151a Hydrogen Storage - Tanks,Pressurized hydrogen gas storage system (Compressor & Type I tanks @ 200bar) ,Energy/technical data,Energy storage capacity for one unit [MWh],MWh,Upper,2050,16.7,,,1,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,151a Hydrogen Storage - Tanks,Pressurized hydrogen gas storage system (Compressor & Type I tanks @ 200bar) ,Energy/technical data,Output capacity for one unit [MW],MW,ctrl,2019,-,A,Cannot be defined since there is no conversion of hydrogen back to electricity in the form of a fuel cell in the system,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,151a Hydrogen Storage - Tanks,Pressurized hydrogen gas storage system (Compressor & Type I tanks @ 200bar) ,Energy/technical data,Output capacity for one unit [MW],MW,ctrl,2020,-,A,Cannot be defined since there is no conversion of hydrogen back to electricity in the form of a fuel cell in the system,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,151a Hydrogen Storage - Tanks,Pressurized hydrogen gas storage system (Compressor & Type I tanks @ 200bar) ,Energy/technical data,Output capacity for one unit [MW],MW,ctrl,2030,-,A,Cannot be defined since there is no conversion of hydrogen back to electricity in the form of a fuel cell in the system,,
